index,sub_id,group_id,phase_id,trial,mt,good
5004,248,2,1,4,10.955,0
5005,248,2,1,5,10.946,0
5006,248,2,2,1,9.619,0
5007,248,2,2,2,8.93,0
5008,248,2,2,3,8.53,0
5009,248,2,2,4,8.881,0
5010,248,2,2,5,8.516,0
5011,248,2,2,6,11.524,0
5012,248,2,2,7,10.79,0
5013,248,2,2,8,8.367,0
5014,248,2,2,9,10.206,0
5015,248,2,2,10,10.474,0
5016,248,2,2,11,9.164,0
5017,248,2,2,12,9.968,0
5018,248,2,2,13,8.727,0
5019,248,2,2,14,8.863,0
5020,248,2,2,15,10.861,0
5021,248,2,2,16,8.176,0
5022,248,2,2,17,9.527,0
5023,248,2,2,18,9.857,0
5024,248,2,2,19,7.97,0
5025,248,2,2,20,7.62,0
5026,248,2,2,21,11.179,0
5027,248,2,2,22,8.136,0
5028,248,2,2,23,7.47,0
5029,248,2,2,24,10.348,0
5030,248,2,2,25,9.044,0
5031,248,2,2,26,7.515,0
5032,248,2,2,27,9.014,0
5033,248,2,2,28,7.447,0
5034,248,2,2,29,8.813,0
5035,248,2,2,30,7.302,0
5036,248,2,3,1,7.895,0
5037,248,2,3,2,8.331,0
5038,248,2,3,3,8.715,0
5039,248,2,3,4,7.539,0
5040,248,2,3,5,8.678,0
5041,249,2,1,1,17.569,0
5042,249,2,1,2,,1
5043,249,2,1,3,12.046,0
5044,249,2,1,4,,1
5045,249,2,1,5,11.524,0
5046,249,2,2,1,12.994,0
5047,249,2,2,2,10.595,0
5048,249,2,2,3,11.355,0
5049,249,2,2,4,13.114,0
5050,249,2,2,5,9.724,0
5051,249,2,2,6,11.629,0
5052,249,2,2,7,11.247,0
5053,249,2,2,8,10.451,0
5054,249,2,2,9,8.907,0
5055,249,2,2,10,10.748,0
5056,249,2,2,11,11.363,0
5057,249,2,2,12,16.607,0
5058,249,2,2,13,11.002,0
5059,249,2,2,14,15.258,0
5060,249,2,2,15,10.397,0
5061,249,2,2,16,9.94,0
5062,249,2,2,17,10.288,0
5063,249,2,2,18,9.539,0
5064,249,2,2,19,13.791,0
5065,249,2,2,20,9.758,0
5066,249,2,2,21,7.922,0
5067,249,2,2,22,9.632,0
5068,249,2,2,23,11.581,0
5069,249,2,2,24,8.719,0
5070,249,2,2,25,13.631,0
5071,249,2,2,26,8.602,0
5072,249,2,2,27,10.764,0
5073,249,2,2,28,10.802,0
5074,249,2,2,29,10.382,0
5075,249,2,2,30,11.652,0
5076,249,2,3,1,8.706,0
5077,249,2,3,2,8.675,0
5078,249,2,3,3,8.201,0
5079,249,2,3,4,10.724,0
5080,249,2,3,5,8.603,0
5081,250,2,1,1,,1
5082,250,2,1,2,16.099,0
5083,250,2,1,3,14.147,0
5084,250,2,1,4,14,0
5085,250,2,1,5,14.864,0
5086,250,2,2,1,13.09,0
5087,250,2,2,2,13.448,0
5088,250,2,2,3,12.965,0
5089,250,2,2,4,14.445,0
5090,250,2,2,5,11.569,0
5091,250,2,2,6,10.996,0
5092,250,2,2,7,12.702,0
5093,250,2,2,8,12.029,0
5094,250,2,2,9,17.085,0
5095,250,2,2,10,11.022,0
5096,250,2,2,11,11.208,0
5097,250,2,2,12,11.246,0
5098,250,2,2,13,12.241,0
5099,250,2,2,14,9.098,0
5100,250,2,2,15,13.589,0
5101,250,2,2,16,12.776,0
5102,250,2,2,17,13.145,0
5103,250,2,2,18,11.066,0
5104,250,2,2,19,12.141,0
5105,250,2,2,20,8.259,0
5106,250,2,2,21,18.664,0
5107,250,2,2,22,9.594,0
5108,250,2,2,23,11.144,0
5109,250,2,2,24,8.617,0
5110,250,2,2,25,9.776,0
5111,250,2,2,26,16.2,0
5112,250,2,2,27,13.934,0
5113,250,2,2,28,9.875,0
5114,250,2,2,29,15.857,0
5115,250,2,2,30,10.145,0
5116,250,2,3,1,10.028,0
5117,250,2,3,2,10.022,0
5118,250,2,3,3,13.026,0
5119,250,2,3,4,9.322,0
5120,250,2,3,5,7.898,0
5121,251,2,1,1,29.382,0
5122,251,2,1,2,22.263,0
5123,251,2,1,3,28.497,0
5124,251,2,1,4,19.246,0
5125,251,2,1,5,17.398,0
5126,251,2,2,1,16.842,0
5127,251,2,2,2,15.523,0
5128,251,2,2,3,15.594,0
5129,251,2,2,4,16.176,0
5130,251,2,2,5,13.828,0
5131,251,2,2,6,13.1,0
5132,251,2,2,7,13.901,0
5133,251,2,2,8,14.907,0
5134,251,2,2,9,17.118,0
5135,251,2,2,10,12.49,0
5136,251,2,2,11,16.022,0
5137,251,2,2,12,16.586,0
5138,251,2,2,13,14.119,0
5139,251,2,2,14,17.089,0
5140,251,2,2,15,13.741,0
5141,251,2,2,16,16.116,0
5142,251,2,2,17,15.328,0
5143,251,2,2,18,13.739,0
5144,251,2,2,19,12.841,0
5145,251,2,2,20,14.986,0
5146,251,2,2,21,16.323,0
5147,251,2,2,22,12.638,0
5148,251,2,2,23,10.832,0
5149,251,2,2,24,12.171,0
5150,251,2,2,25,11.568,0
5151,251,2,2,26,13.921,0
5152,251,2,2,27,11.957,0
5153,251,2,2,28,10.89,0
5154,251,2,2,29,12.957,0
5155,251,2,2,30,10.683,0
5156,251,2,3,1,12.598,0
5157,251,2,3,2,13.965,0
5158,251,2,3,3,13.424,0
5159,251,2,3,4,11.826,0
5160,251,2,3,5,13.733,0
5161,252,2,1,1,19.821,0
5162,252,2,1,2,15.975,0
5163,252,2,1,3,13.766,0
5164,252,2,1,4,13.812,0
5165,252,2,1,5,12.75,0
5166,252,2,2,1,15.689,0
5167,252,2,2,2,13.958,0
5168,252,2,2,3,13.514,0
5169,252,2,2,4,12.957,0
5170,252,2,2,5,13.973,0
5171,252,2,2,6,16.451,0
5172,252,2,2,7,14.302,0
5173,252,2,2,8,13.356,0
5174,252,2,2,9,11.454,0
5175,252,2,2,10,11.265,0
5176,252,2,2,11,11.931,0
5177,252,2,2,12,13.173,0
5178,252,2,2,13,10.347,0
5179,252,2,2,14,9.797,0
5180,252,2,2,15,10.834,0
5181,252,2,2,16,10.537,0
5182,252,2,2,17,10.889,0
5183,252,2,2,18,10.753,0
5184,252,2,2,19,9.93,0
5185,252,2,2,20,9.038,0
5186,252,2,2,21,11.1,0
5187,252,2,2,22,9.112,0
5188,252,2,2,23,11.484,0
5189,252,2,2,24,8.475,0
5190,252,2,2,25,9.612,0
5191,252,2,2,26,9.833,0
5192,252,2,2,27,8.622,0
5193,252,2,2,28,9.344,0
5194,252,2,2,29,11.768,0
5195,252,2,2,30,14.637,0
5196,252,2,3,1,11.199,0
5197,252,2,3,2,10.924,0
5198,252,2,3,3,9.202,0
5199,252,2,3,4,8.87,0
5200,252,2,3,5,8.942,0
5201,253,2,1,1,18.202,0
5202,253,2,1,2,24.934,0
5203,253,2,1,3,14.795,0
5204,253,2,1,4,14.612,0
5205,253,2,1,5,11.822,0
5206,253,2,2,1,,1
5207,253,2,2,2,12.727,0
5208,253,2,2,3,,1
5209,253,2,2,4,12.772,0
5210,253,2,2,5,14.156,0
5211,253,2,2,6,9.78,0
5212,253,2,2,7,,1
5213,253,2,2,8,11.09,0
5214,253,2,2,9,9.447,0
5215,253,2,2,10,10.734,0
5216,253,2,2,11,12.997,0
5217,253,2,2,12,9.003,0
5218,253,2,2,13,11.082,0
5219,253,2,2,14,11.145,0
5220,253,2,2,15,8.896,0
5221,253,2,2,16,10.053,0
5222,253,2,2,17,11.782,0
5223,253,2,2,18,10.965,0
5224,253,2,2,19,11.431,0
5225,253,2,2,20,9.617,0
5226,253,2,2,21,11.02,0
5227,253,2,2,22,11.477,0
5228,253,2,2,23,10.081,0
5229,253,2,2,24,8.474,0
5230,253,2,2,25,12.096,0
5231,253,2,2,26,8.042,0
5232,253,2,2,27,12.2,0
5233,253,2,2,28,7.988,0
5234,253,2,2,29,9.411,0
5235,253,2,2,30,11.741,0
5236,253,2,3,1,,1
5237,253,2,3,2,,1
5238,253,2,3,3,14.316,0
5239,253,2,3,4,9.081,0
5240,253,2,3,5,14.333,0
5241,254,2,1,1,15.178,0
5242,254,2,1,2,11.076,0
5243,254,2,1,3,8.466,0
5244,254,2,1,4,11.136,0
5245,254,2,1,5,10.545,0
5246,254,2,2,1,11.211,0
5247,254,2,2,2,8.938,0
5248,254,2,2,3,8.798,0
5249,254,2,2,4,9.567,0
5250,254,2,2,5,8.375,0
5251,254,2,2,6,7.989,0
5252,254,2,2,7,10.27,0
5253,254,2,2,8,8.271,0
5254,254,2,2,9,9.093,0
5255,254,2,2,10,8.485,0
5256,254,2,2,11,7.534,0
5257,254,2,2,12,9.931,0
5258,254,2,2,13,8.714,0
5259,254,2,2,14,10.045,0
5260,254,2,2,15,9.231,0
5261,254,2,2,16,7.775,0
5262,254,2,2,17,12.567,0
5263,254,2,2,18,9.944,0
5264,254,2,2,19,,1
5265,254,2,2,20,8.721,0
5266,254,2,2,21,10.423,0
5267,254,2,2,22,8.271,0
5268,254,2,2,23,7.332,0
5269,254,2,2,24,8.59,0
5270,254,2,2,25,7.429,0
5271,254,2,2,26,7.44,0
5272,254,2,2,27,8.547,0
5273,254,2,2,28,8,0
5274,254,2,2,29,9.59,0
5275,254,2,2,30,8.079,0
5276,254,2,3,1,9.327,0
5277,254,2,3,2,9.814,0
5278,254,2,3,3,8.798,0
5279,254,2,3,4,9.002,0
5280,254,2,3,5,7.42,0
5281,255,2,1,1,,1
5282,255,2,1,2,17.168,0
5283,255,2,1,3,15.549,0
5284,255,2,1,4,13.388,0
5285,255,2,1,5,16.925,0
5286,255,2,2,1,16.086,0
5287,255,2,2,2,14.377,0
5288,255,2,2,3,14.605,0
5289,255,2,2,4,13.401,0
5290,255,2,2,5,11.534,0
5291,255,2,2,6,11.712,0
5292,255,2,2,7,11.691,0
5293,255,2,2,8,11.078,0
5294,255,2,2,9,11.811,0
5295,255,2,2,10,13.867,0
5296,255,2,2,11,14.141,0
5297,255,2,2,12,10.957,0
5298,255,2,2,13,11.956,0
5299,255,2,2,14,11.675,0
5300,255,2,2,15,11.249,0
5301,255,2,2,16,9.958,0
5302,255,2,2,17,10.054,0
5303,255,2,2,18,11.031,0
5304,255,2,2,19,9.675,0
5305,255,2,2,20,12.533,0
5306,255,2,2,21,11.212,0
5307,255,2,2,22,11.046,0
5308,255,2,2,23,10.009,0
5309,255,2,2,24,10.612,0
5310,255,2,2,25,9.436,0
5311,255,2,2,26,11.387,0
5312,255,2,2,27,9.132,0
5313,255,2,2,28,9.074,0
5314,255,2,2,29,9.428,0
5315,255,2,2,30,10.015,0
5316,255,2,3,1,12.758,0
5317,255,2,3,2,,1
5318,255,2,3,3,10.674,0
5319,255,2,3,4,11.449,0
5320,255,2,3,5,9.85,0
5321,256,2,1,1,20.927,0
5322,256,2,1,2,19.482,0
5323,256,2,1,3,16.649,0
5324,256,2,1,4,14.133,0
5325,256,2,1,5,15.878,0
5326,256,2,2,1,14.148,0
5327,256,2,2,2,13.892,0
5328,256,2,2,3,14.124,0
5329,256,2,2,4,11.571,0
5330,256,2,2,5,12.555,0
5331,256,2,2,6,14.076,0
5332,256,2,2,7,12.468,0
5333,256,2,2,8,10.801,0
5334,256,2,2,9,13.368,0
5335,256,2,2,10,10.969,0
5336,256,2,2,11,10.399,0
5337,256,2,2,12,10.078,0
5338,256,2,2,13,11.9,0
5339,256,2,2,14,11.614,0
5340,256,2,2,15,12.232,0
5341,256,2,2,16,12.732,0
5342,256,2,2,17,14.929,0
5343,256,2,2,18,10.935,0
5344,256,2,2,19,8.565,0
5345,256,2,2,20,8.706,0
5346,256,2,2,21,9.302,0
5347,256,2,2,22,7.551,0
5348,256,2,2,23,11.334,0
5349,256,2,2,24,11.223,0
5350,256,2,2,25,10.209,0
5351,256,2,2,26,10.849,0
5352,256,2,2,27,9.277,0
5353,256,2,2,28,14.628,0
5354,256,2,2,29,8.826,0
5355,256,2,2,30,7.958,0
5356,256,2,3,1,10.094,0
5357,256,2,3,2,11.547,0
5358,256,2,3,3,10.392,0
5359,256,2,3,4,12.724,0
5360,256,2,3,5,9.229,0
5361,257,2,1,1,,1
5362,257,2,1,2,15.181,0
5363,257,2,1,3,14.637,0
5364,257,2,1,4,10.625,0
5365,257,2,1,5,17.43,0
5366,257,2,2,1,11.042,0
5367,257,2,2,2,10.35,0
5368,257,2,2,3,10.67,0
5369,257,2,2,4,10.405,0
5370,257,2,2,5,8.81,0
5371,257,2,2,6,9.394,0
5372,257,2,2,7,11.251,0
5373,257,2,2,8,8.365,0
5374,257,2,2,9,9.431,0
5375,257,2,2,10,10.049,0
5376,257,2,2,11,9.306,0
5377,257,2,2,12,8.212,0
5378,257,2,2,13,12.177,0
5379,257,2,2,14,9.789,0
5380,257,2,2,15,11.973,0
5381,257,2,2,16,10.263,0
5382,257,2,2,17,10.136,0
5383,257,2,2,18,9.436,0
5384,257,2,2,19,8.668,0
5385,257,2,2,20,9.514,0
5386,257,2,2,21,11.737,0
5387,257,2,2,22,10.529,0
5388,257,2,2,23,12.784,0
5389,257,2,2,24,9.039,0
5390,257,2,2,25,19.548,0
5391,257,2,2,26,10.489,0
5392,257,2,2,27,8.733,0
5393,257,2,2,28,10.429,0
5394,257,2,2,29,10.087,0
5395,257,2,2,30,9.432,0
5396,257,2,3,1,8.686,0
5397,257,2,3,2,8.949,0
5398,257,2,3,3,8.1,0
5399,257,2,3,4,11.001,0
5400,257,2,3,5,10.31,0
5401,258,2,1,1,12.885,0
5402,258,2,1,2,13.099,0
5403,258,2,1,3,10.884,0
5404,258,2,1,4,12.394,0
5405,258,2,1,5,10.625,0
5406,258,2,2,1,10.439,0
5407,258,2,2,2,9.86,0
5408,258,2,2,3,9.038,0
5409,258,2,2,4,9.129,0
5410,258,2,2,5,10.142,0
5411,258,2,2,6,9.325,0
5412,258,2,2,7,8.538,0
5413,258,2,2,8,8.457,0
5414,258,2,2,9,7.875,0
5415,258,2,2,10,10.68,0
5416,258,2,2,11,7.84,0
5417,258,2,2,12,8.123,0
5418,258,2,2,13,11.727,0
5419,258,2,2,14,10.13,0
5420,258,2,2,15,7.971,0
5421,258,2,2,16,11.385,0
5422,258,2,2,17,9.898,0
5423,258,2,2,18,8.113,0
5424,258,2,2,19,11.462,0
5425,258,2,2,20,10.384,0
5426,258,2,2,21,7.525,0
5427,258,2,2,22,7.876,0
5428,258,2,2,23,8.85,0
5429,258,2,2,24,7.844,0
5430,258,2,2,25,8.461,0
5431,258,2,2,26,8.629,0
5432,258,2,2,27,8.154,0
5433,258,2,2,28,7.01,0
5434,258,2,2,29,8.081,0
5435,258,2,2,30,9.354,0
5436,258,2,3,1,,1
5437,258,2,3,2,8.599,0
5438,258,2,3,3,13.212,0
5439,258,2,3,4,9.54,0
5440,258,2,3,5,8.436,0
5441,259,2,1,1,15.696,0
5442,259,2,1,2,14.159,0
5443,259,2,1,3,11.245,0
5444,259,2,1,4,11.55,0
5445,259,2,1,5,12.656,0
5446,259,2,2,1,,1
5447,259,2,2,2,13.262,0
5448,259,2,2,3,12.874,0
5449,259,2,2,4,13.871,0
5450,259,2,2,5,10.642,0
5451,259,2,2,6,13.059,0
5452,259,2,2,7,13.615,0
5453,259,2,2,8,16.81,0
5454,259,2,2,9,10.371,0
5455,259,2,2,10,10.282,0
5456,259,2,2,11,11.13,0
5457,259,2,2,12,12.348,0
5458,259,2,2,13,9.31,0
5459,259,2,2,14,9.62,0
5460,259,2,2,15,10.179,0
5461,259,2,2,16,9.763,0
5462,259,2,2,17,11.926,0
5463,259,2,2,18,9.163,0
5464,259,2,2,19,8.932,0
5465,259,2,2,20,10.086,0
5466,259,2,2,21,8.626,0
5467,259,2,2,22,8.73,0
5468,259,2,2,23,9.415,0
5469,259,2,2,24,9.266,0
5470,259,2,2,25,9.351,0
5471,259,2,2,26,9.931,0
5472,259,2,2,27,13.256,0
5473,259,2,2,28,9.557,0
5474,259,2,2,29,10.149,0
5475,259,2,2,30,9.473,0
5476,259,2,3,1,9.842,0
5477,259,2,3,2,8.209,0
5478,259,2,3,3,10.488,0
5479,259,2,3,4,8.836,0
5480,259,2,3,5,8.054,0
5481,260,2,1,1,15.806,0
5482,260,2,1,2,12.419,0
5483,260,2,1,3,12.758,0
5484,260,2,1,4,12.464,0
5485,260,2,1,5,,1
5486,260,2,2,1,14.656,0
5487,260,2,2,2,11.537,0
5488,260,2,2,3,11.429,0
5489,260,2,2,4,8.662,0
5490,260,2,2,5,8.681,0
5491,260,2,2,6,8.795,0
5492,260,2,2,7,8.487,0
5493,260,2,2,8,10.094,0
5494,260,2,2,9,8.865,0
5495,260,2,2,10,10.196,0
5496,260,2,2,11,8.466,0
5497,260,2,2,12,10.098,0
5498,260,2,2,13,9.65,0
5499,260,2,2,14,8.023,0
5500,260,2,2,15,12.234,0
5501,260,2,2,16,8.988,0
5502,260,2,2,17,10.201,0
5503,260,2,2,18,7.487,0
5504,260,2,2,19,7.424,0
5505,260,2,2,20,10.133,0
5506,260,2,2,21,8.968,0
5507,260,2,2,22,7.841,0
5508,260,2,2,23,9.65,0
5509,260,2,2,24,9.902,0
5510,260,2,2,25,7.329,0
5511,260,2,2,26,7.388,0
5512,260,2,2,27,9.528,0
5513,260,2,2,28,7.834,0
5514,260,2,2,29,7.339,0
5515,260,2,2,30,6.912,0
5516,260,2,3,1,11.844,0
5517,260,2,3,2,7.534,0
5518,260,2,3,3,8.167,0
5519,260,2,3,4,8.785,0
5520,260,2,3,5,9.323,0
5521,261,2,1,1,16.135,0
5522,261,2,1,2,12.637,0
5523,261,2,1,3,14.249,0
5524,261,2,1,4,12.526,0
5525,261,2,1,5,12.323,0
5526,261,2,2,1,12.945,0
5527,261,2,2,2,17.371,0
5528,261,2,2,3,13.068,0
5529,261,2,2,4,11.148,0
5530,261,2,2,5,9.832,0
5531,261,2,2,6,13.386,0
5532,261,2,2,7,9.365,0
5533,261,2,2,8,13.131,0
5534,261,2,2,9,10.76,0
5535,261,2,2,10,11.34,0
5536,261,2,2,11,15.407,0
5537,261,2,2,12,12.452,0
5538,261,2,2,13,9.151,0
5539,261,2,2,14,8.822,0
5540,261,2,2,15,11.967,0
5541,261,2,2,16,10.593,0
5542,261,2,2,17,10.399,0
5543,261,2,2,18,9.057,0
5544,261,2,2,19,8.47,0
5545,261,2,2,20,10.553,0
5546,261,2,2,21,10.314,0
5547,261,2,2,22,12.281,0
5548,261,2,2,23,9.748,0
5549,261,2,2,24,7.977,0
5550,261,2,2,25,10.5,0
5551,261,2,2,26,11.432,0
5552,261,2,2,27,11.919,0
5553,261,2,2,28,9.513,0
5554,261,2,2,29,13.22,0
5555,261,2,2,30,8.441,0
5556,261,2,3,1,14.087,0
5557,261,2,3,2,10.528,0
5558,261,2,3,3,10.102,0
5559,261,2,3,4,9.962,0
5560,261,2,3,5,8.947,0
5561,262,2,1,1,21.095,0
5562,262,2,1,2,15.646,0
5563,262,2,1,3,16.473,0
5564,262,2,1,4,17.255,0
5565,262,2,1,5,13.494,0
5566,262,2,2,1,13.274,0
5567,262,2,2,2,11.973,0
5568,262,2,2,3,13.261,0
5569,262,2,2,4,10.966,0
5570,262,2,2,5,11.762,0
5571,262,2,2,6,13.335,0
5572,262,2,2,7,11.517,0
5573,262,2,2,8,10.09,0
5574,262,2,2,9,11.237,0
5575,262,2,2,10,10.046,0
5576,262,2,2,11,15.96,0
5577,262,2,2,12,11.026,0
5578,262,2,2,13,14.704,0
5579,262,2,2,14,10.891,0
5580,262,2,2,15,12.294,0
5581,262,2,2,16,11.434,0
5582,262,2,2,17,9.747,0
5583,262,2,2,18,10.712,0
5584,262,2,2,19,14.792,0
5585,262,2,2,20,10.603,0
5586,262,2,2,21,8.843,0
5587,262,2,2,22,11.347,0
5588,262,2,2,23,12.456,0
5589,262,2,2,24,9.903,0
5590,262,2,2,25,9.351,0
5591,262,2,2,26,14.992,0
5592,262,2,2,27,10.451,0
5593,262,2,2,28,8.976,0
5594,262,2,2,29,12.266,0
5595,262,2,2,30,8.851,0
5596,262,2,3,1,10.761,0
5597,262,2,3,2,14.388,0
5598,262,2,3,3,14.68,0
5599,262,2,3,4,9.38,0
5600,262,2,3,5,9.076,0
5601,263,2,1,1,13.378,0
5602,263,2,1,2,,1
5603,263,2,1,3,10.942,0
5604,263,2,1,4,13.298,0
5605,263,2,1,5,12.414,0
5606,263,2,2,1,14.652,0
5607,263,2,2,2,19.691,0
5608,263,2,2,3,13.823,0
5609,263,2,2,4,13.324,0
5610,263,2,2,5,10.411,0
5611,263,2,2,6,13.379,0
5612,263,2,2,7,14.319,0
5613,263,2,2,8,9.78,0
5614,263,2,2,9,9.084,0
5615,263,2,2,10,13.013,0
5616,263,2,2,11,9.255,0
5617,263,2,2,12,9.29,0
5618,263,2,2,13,9.325,0
5619,263,2,2,14,9.245,0
5620,263,2,2,15,14.133,0
5621,263,2,2,16,8.469,0
5622,263,2,2,17,12.807,0
5623,263,2,2,18,8.112,0
5624,263,2,2,19,11.41,0
5625,263,2,2,20,,1
5626,263,2,2,21,11.405,0
5627,263,2,2,22,11.991,0
5628,263,2,2,23,7.556,0
5629,263,2,2,24,9.465,0
5630,263,2,2,25,7.902,0
5631,263,2,2,26,10.142,0
5632,263,2,2,27,8.11,0
5633,263,2,2,28,12.054,0
5634,263,2,2,29,9.315,0
5635,263,2,2,30,8.581,0
5636,263,2,3,1,10.459,0
5637,263,2,3,2,9.977,0
5638,263,2,3,3,9.383,0
5639,263,2,3,4,10.687,0
5640,263,2,3,5,9.081,0
5641,264,2,1,1,12.876,0
5642,264,2,1,2,12.539,0
5643,264,2,1,3,9.954,0
5644,264,2,1,4,12.99,0
5645,264,2,1,5,12.781,0
5646,264,2,2,1,9.033,0
5647,264,2,2,2,11.132,0
5648,264,2,2,3,10.477,0
5649,264,2,2,4,10.34,0
5650,264,2,2,5,11.047,0
5651,264,2,2,6,10.135,0
5652,264,2,2,7,12.425,0
5653,264,2,2,8,10.021,0
5654,264,2,2,9,9.01,0
5655,264,2,2,10,10.716,0
5656,264,2,2,11,9.842,0
5657,264,2,2,12,11.811,0
5658,264,2,2,13,9.782,0
5659,264,2,2,14,8.75,0
5660,264,2,2,15,10.634,0
5661,264,2,2,16,9.783,0
5662,264,2,2,17,9.69,0
5663,264,2,2,18,9.689,0
5664,264,2,2,19,8.677,0
5665,264,2,2,20,8.127,0
5666,264,2,2,21,10.755,0
5667,264,2,2,22,9.409,0
5668,264,2,2,23,8.062,0
5669,264,2,2,24,8.565,0
5670,264,2,2,25,9.883,0
5671,264,2,2,26,8.204,0
5672,264,2,2,27,7.953,0
5673,264,2,2,28,8.622,0
5674,264,2,2,29,8.331,0
5675,264,2,2,30,8.101,0
5676,264,2,3,1,9.299,0
5677,264,2,3,2,9.765,0
5678,264,2,3,3,7.99,0
5679,264,2,3,4,9.75,0
5680,264,2,3,5,14.014,0
5681,265,2,1,1,16.108,0
5682,265,2,1,2,12.962,0
5683,265,2,1,3,11.135,0
5684,265,2,1,4,13.717,0
5685,265,2,1,5,10.489,0
5686,265,2,2,1,12.744,0
5687,265,2,2,2,12.446,0
5688,265,2,2,3,10.784,0
5689,265,2,2,4,10.809,0
5690,265,2,2,5,9.621,0
5691,265,2,2,6,9.744,0
5692,265,2,2,7,9.978,0
5693,265,2,2,8,9.384,0
5694,265,2,2,9,8.418,0
5695,265,2,2,10,9.801,0
5696,265,2,2,11,10.349,0
5697,265,2,2,12,8.535,0
5698,265,2,2,13,8.426,0
5699,265,2,2,14,10.2,0
5700,265,2,2,15,9.246,0
5701,265,2,2,16,8.198,0
5702,265,2,2,17,10.212,0
5703,265,2,2,18,12.105,0
5704,265,2,2,19,9.374,0
5705,265,2,2,20,10.467,0
5706,265,2,2,21,9.197,0
5707,265,2,2,22,8.137,0
5708,265,2,2,23,10.301,0
5709,265,2,2,24,9.436,0
5710,265,2,2,25,9.886,0
5711,265,2,2,26,10.569,0
5712,265,2,2,27,10.934,0
5713,265,2,2,28,9.23,0
5714,265,2,2,29,8.867,0
5715,265,2,2,30,11.638,0
5716,265,2,3,1,8.72,0
5717,265,2,3,2,8.848,0
5718,265,2,3,3,8.47,0
5719,265,2,3,4,9.144,0
5720,265,2,3,5,8.009,0
5721,266,2,1,1,21.639,0
5722,266,2,1,2,17.916,0
5723,266,2,1,3,14.381,0
5724,266,2,1,4,18.342,0
5725,266,2,1,5,16.436,0
5726,266,2,2,1,14.289,0
5727,266,2,2,2,11.669,0
5728,266,2,2,3,11.926,0
5729,266,2,2,4,14.068,0
5730,266,2,2,5,10.558,0
5731,266,2,2,6,11.285,0
5732,266,2,2,7,9.965,0
5733,266,2,2,8,14.461,0
5734,266,2,2,9,11.738,0
5735,266,2,2,10,12.959,0
5736,266,2,2,11,9.975,0
5737,266,2,2,12,8.622,0
5738,266,2,2,13,9.575,0
5739,266,2,2,14,13.1,0
5740,266,2,2,15,11.528,0
5741,266,2,2,16,11.358,0
5742,266,2,2,17,9.152,0
5743,266,2,2,18,14.586,0
5744,266,2,2,19,12.441,0
5745,266,2,2,20,9.326,0
5746,266,2,2,21,12.776,0
5747,266,2,2,22,11.724,0
5748,266,2,2,23,8.627,0
5749,266,2,2,24,15.941,0
5750,266,2,2,25,8.572,0
5751,266,2,2,26,8.012,0
5752,266,2,2,27,13.278,0
5753,266,2,2,28,8.98,0
5754,266,2,2,29,10.451,0
5755,266,2,2,30,7.134,0
5756,266,2,3,1,10.579,0
5757,266,2,3,2,8.979,0
5758,266,2,3,3,10.212,0
5759,266,2,3,4,12.131,0
5760,266,2,3,5,12.305,0
5761,267,2,1,1,17.649,0
5762,267,2,1,2,18.033,0
5763,267,2,1,3,18.812,0
5764,267,2,1,4,15.975,0
5765,267,2,1,5,12.289,0
5766,267,2,2,1,12.789,0
5767,267,2,2,2,15.172,0
5768,267,2,2,3,11.827,0
5769,267,2,2,4,13.159,0
5770,267,2,2,5,13.581,0
5771,267,2,2,6,12.057,0
5772,267,2,2,7,12.511,0
5773,267,2,2,8,12.044,0
5774,267,2,2,9,11.022,0
5775,267,2,2,10,12.445,0
5776,267,2,2,11,12.515,0
5777,267,2,2,12,13.166,0
5778,267,2,2,13,12.036,0
5779,267,2,2,14,12.007,0
5780,267,2,2,15,11.892,0
5781,267,2,2,16,12.313,0
5782,267,2,2,17,12.528,0
5783,267,2,2,18,14.039,0
5784,267,2,2,19,11.278,0
5785,267,2,2,20,11.091,0
5786,267,2,2,21,9.9,0
5787,267,2,2,22,12.676,0
5788,267,2,2,23,10.192,0
5789,267,2,2,24,13.274,0
5790,267,2,2,25,12.651,0
5791,267,2,2,26,13.532,0
5792,267,2,2,27,9.685,0
5793,267,2,2,28,8.886,0
5794,267,2,2,29,8.404,0
5795,267,2,2,30,8.099,0
5796,267,2,3,1,11.376,0
5797,267,2,3,2,10.6,0
5798,267,2,3,3,10.855,0
5799,267,2,3,4,8.878,0
5800,267,2,3,5,8.368,0
5801,268,2,1,1,21.786,0
5802,268,2,1,2,15.593,0
5803,268,2,1,3,14.613,0
5804,268,2,1,4,14.881,0
5805,268,2,1,5,13.881,0
5806,268,2,2,1,13.698,0
5807,268,2,2,2,14.824,0
5808,268,2,2,3,11.805,0
5809,268,2,2,4,14.787,0
5810,268,2,2,5,13.518,0
5811,268,2,2,6,10.982,0
5812,268,2,2,7,10.879,0
5813,268,2,2,8,10.912,0
5814,268,2,2,9,10.301,0
5815,268,2,2,10,9.381,0
5816,268,2,2,11,10.314,0
5817,268,2,2,12,10.606,0
5818,268,2,2,13,9.651,0
5819,268,2,2,14,11.448,0
5820,268,2,2,15,11.258,0
5821,268,2,2,16,10.329,0
5822,268,2,2,17,10.407,0
5823,268,2,2,18,8.751,0
5824,268,2,2,19,9.893,0
5825,268,2,2,20,9.053,0
5826,268,2,2,21,9.274,0
5827,268,2,2,22,9.086,0
5828,268,2,2,23,8.688,0
